row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,MS0_NEW_POS.mzXML Peak area,MS33_NEW_POS.mzXML Peak area,MS33_OLD_POS.mzXML Peak area,MS0_OLD_POS.mzXML Peak area,MS60_NEW_POS.mzXML Peak area,MS80_NEW_POS.mzXML Peak area,MS60_OLD_POS.mzXML Peak area,P1_pos.mzXML Peak area,MS80_OLD_POS.mzXML Peak area,P5_pos.mzXML Peak area,P3_pos.mzXML Peak area,P4_pos.mzXML Peak area,P2_pos.mzXML Peak area,P6_pos.mzXML Peak area,P8_pos.mzXML Peak area,P7_pos.mzXML Peak area,P9_pos.mzXML Peak area,P23_pos.mzXML Peak area,P10_pos.mzXML Peak area,P11_pos.mzXML Peak area,P21_pos.mzXML Peak area,P25_pos.mzXML Peak area,P26_pos.mzXML Peak area,P24_pos.mzXML Peak area,P27_pos.mzXML Peak area,P28_pos.mzXML Peak area,P29_pos.mzXML Peak area,P30_pos.mzXML Peak area,E1_pos.mzXML Peak area,E2_pos.mzXML Peak area,P31_pos.mzXML Peak area,P32_pos.mzXML Peak area,E4_pos.mzXML Peak area,E5_pos.mzXML Peak area,E3_pos.mzXML Peak area,E7_pos.mzXML Peak area,E6_pos.mzXML Peak area,E8_pos.mzXML Peak area,E9_pos.mzXML Peak area,E10_pos.mzXML Peak area,E11_pos.mzXML Peak area,E12_pos.mzXML Peak area,E33_pos.mzXML Peak area,E35_pos.mzXML Peak area,E34_pos.mzXML Peak area,E37_pos.mzXML Peak area,E38_pos.mzXML Peak area,E39_pos.mzXML Peak area,E36_pos.mzXML Peak area,E43_pos.mzXML Peak area,E40_pos.mzXML Peak area,E41_pos.mzXML Peak area,E44_pos.mzXML Peak area,E42_pos.mzXML Peak area,
17387,704.3924305129317,21.837872,,,,,,,,,,,0,0,0,0,0,0,0,37247.504,0,17424.117,985587.2,830387.7,419930.56,447813.66,19279.34,201254.14,2241.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18109,704.522165544662,25.731886,,,,,,,,,,,0,0,1558.8921,5755.218,0,0,714.7848,24375.105,0,5780.189,12218.294,24220.424,90494.09,19467.496,5747.747,151996.69,10050.096,6802.1816,9216.954,6677.8994,23839.336,5870.8115,4675.5503,7477.975,6047.1167,0,0,0,1632674.0,1487543.5,0,0,1279606.4,813411.2,1016228.2,983661.2,1317036.0,873502.06,777030.3,1127998.4,1231060.0,1071461.9,90237.52,151793.58,161104.75,33974.88,151833.72,21689.002,162512.47,2651.6318,6279.782,15426.006,3729.1128,6514.0493,
18097,705.131791990061,25.608202,,,,,,,,,,,0,0,0,25154.586,0,0,0,37299.984,0,0,23497.602,1543.2545,316883.38,1255.2593,17341.031,21583.793,8951.85,1425995.0,0,2501.7207,1775380.5,631604.5,1141278.6,1758989.9,841449.3,3090.6743,0,0,5951.801,6763.75,0,5214.552,0,25810.443,30158.469,15840.105,45033.992,6734.9414,43123.426,15188.293,64864.152,50709.97,82684.43,79263.016,78264.016,135518.05,93808.984,88654.05,62874.105,187978.11,33327.523,26894.947,242350.38,234932.42,
18198,705.1318148112555,26.250809,,,,,,,,,,,0,0,1261619.9,131340.9,0,0,1545872.2,780846.44,1904268.6,328206.4,680271.44,187730.0,862800.4,472355.5,514890.88,620936.5,511758.8,2292.2886,200676.73,676435.2,1903.7909,0,0,2233.4607,0,927864.0,1654852.4,1316771.4,0,0,896559.4,1419615.5,0,0,0,0,0,0,0,0,0,0,2104.1885,0,84890.125,0,0,0,0,0,0,0,0,0,
16216,705.3754109029132,18.39664,,,,,,,,,,,0,0,0,0,0,0,0,145269.34,0,251339.44,264289.62,183877.42,133703.5,113947.58,118520.16,59082.906,175847.56,0,304732.72,178820.94,0,775.1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15079,705.4682962015195,17.303398,,,,,,,,,,,300294.12,475611.25,785667.3,43062.58,186321.52,70782.37,617475.44,22202.184,472245.5,47067.715,25158.285,26498.385,15421.422,15856.746,47304.07,18971.062,98807.02,38162.13,74006.734,44311.105,18356.998,25321.568,33366.61,7368.9062,93179.09,22904.748,54778.65,71713.43,703.09845,0,126244.7,136046.92,0,0,0,0,0,0,0,0,748.53894,686.6266,0,0,0,0,0,0,0,1090.29,0,1928.2816,1913.056,2014.3499,
16819,705.4806369769728,19.721119,,,,,,,,,,,0,0,0,0,0,0,0,536117.3,0,254721.6,903011.5,514220.34,1101924.9,2008487.0,1028122.56,9637761.0,415149.1,0,386204.1,222175.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17074,706.4654670420388,20.620207,,,,,,,,,,,0,0,0,0,0,0,0,13437.854,0,33261.97,38670.863,29390.236,34268.793,84754.63,47438.863,908278.8,53032.316,5788.1514,53818.816,15940.895,3158.3438,870.9524,1173.0991,770.97205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15308,706.465938182153,17.229681,,,,,,,,,,,30659.24,66141.516,212740.17,510559.0,32778.117,5229.161,184254.47,27704.588,105906.875,33586.586,27255.084,26951.715,19616.92,14053.041,22327.55,10467.912,11056.462,1708.9888,12600.21,14541.654,3704.034,1378.4546,3251.6848,1671.0251,6032.9033,2925.455,7033.8604,8534.192,0,0,13884.63,25354.494,0,0,0,0,0,0,0,0,0,0,4977.943,2070.4998,3112.4265,826.952,0,0,693.84607,681.5242,0,0,2184.978,1750.0981,
16496,707.4393453647918,18.84278,,,,,,,,,,,0,1084.2162,0,900.7325,0,0,818.4294,4362.2754,0,694.7874,14030.156,6449.662,8559.171,30922.307,12303.07,316447.4,1576.8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17995,707.4754675356464,24.574165,,,,,,,,,,,0,0,0,0,0,0,0,19182.023,0,1347.1632,19661.494,5400.3193,52984.805,143134.98,195851.16,2122376.0,38985.984,0,11383.246,8341.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16364,708.4431612184072,18.642195,,,,,,,,,,,0,0,0,0,0,0,698.9147,250740.11,0,59147.52,749751.6,318785.28,588865.0,800633.25,474565.97,549695.2,205089.84,0,324597.4,137408.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12506,708.4573104171187,15.59854,,,,,,,,,,,0,0,0,0,0,0,0,130496.734,0,357978.6,647292.1,236522.5,305026.22,404797.44,407175.38,215187.02,95537.24,0,139509.94,76137.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16775,708.4836649109327,19.520578,,,,,,,,,,,0,0,0,1858.7561,0,0,0,225670.38,0,738670.75,1179694.6,366902.9,421294.06,805313.5,650420.2,259814.27,442443.3,8297.863,958928.9,330459.16,4469.1025,0,672.4941,0,786.20215,674.0408,830.84875,953.0311,0,0,1007.41016,1918.6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18282,708.5109613679301,27.04938,,,,,,,,,,,21782.793,49888.71,2156494.2,784812.9,65540.234,94821.055,2034782.9,1606388.4,2471127.2,1470425.8,1676287.6,1311723.2,1771679.9,1182279.4,1229805.9,1330696.9,979929.1,87175.945,1240102.1,1204630.1,116200.03,727.0756,0,0,7840.5396,133002.22,110260.29,152781.34,1984632.6,2219612.0,300408.0,341332.12,2233183.8,10484.352,6080.704,5017.39,2195713.5,35547.156,14818.845,5829.2314,12067.013,0,271655.28,50131.465,145214.77,0,0,0,1567.9855,0,139600.64,4153.6006,0,0,
18188,708.5110166625325,26.536354,,,,,,,,,,,0,0,0,93709.92,0,0,0,0,0,0,6694.5093,0,34221.156,27855.45,0,13196.292,1224.6439,252200.73,0,0,169123.33,218630.6,132204.05,163745.84,149596.62,0,0,0,1871321.5,2042209.9,0,0,2204708.5,2390014.0,2301098.5,2743997.2,2173080.0,2296542.5,2797994.2,2583568.5,2787578.2,2134812.0,83994.85,340910.78,25176.273,74468.49,128144.305,238482.25,270000.62,184747.78,199551.39,200460.78,96585.945,221723.52,
15678,709.4185329080262,17.490686,,,,,,,,,,,0,0,1701.6112,0,0,0,0,23639.09,639.92,9339.912,32539.488,14192.31,63447.785,68797.805,30459.227,607906.44,10272.74,0,10848.18,2250.2454,0,0,0,0,970.45807,833.0972,0,0,0,0,1122.6748,2050.1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14368,709.5153493884798,16.597145,,,,,,,,,,,0,0,997.8093,841.4557,0,0,0,162416.56,2184.5667,145846.88,147264.9,72778.83,89290.55,291601.94,856981.9,171855.7,199844.25,0,110377.484,172318.83,0,0,0,0,1730.7034,0,0,1903.9647,0,0,2318.4888,3039.9512,0,0,0,0,0,846.4804,0,0,0,0,0,0,0,933.2699,853.2253,1820.9241,0,3655.531,4115.6655,1009.0165,2370.438,3650.4434,
11911,710.3364766376258,15.260668,,,,,,,,,,,21898.812,8956.606,89465.02,357594.25,0,0,9267.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.401,813.9341,762.92175,0,0,0,0,0,0,0,0,0,
17433,710.4726199069756,22.104033,,,,,,,,,,,0,0,0,0,0,0,0,48806.85,0,9723.19,33314.4,85467.65,19537.17,13778.748,21912.201,11106.845,9693.576,0,3733.952,13075.482,0,0,0,0,0,0,0,0,902289.2,1424385.8,0,0,1242254.0,417615.94,1069504.2,574091.75,1228976.2,488787.03,446355.28,520346.62,480387.8,261955.75,0,0,0,0,0,0,0,0,0,0,0,0,
17251,710.5559428020663,21.085793,,,,,,,,,,,0,15745.49,396986.78,540364.75,668.55615,3328.9453,164330.58,4773586.5,257654.95,4954761.5,5443963.5,5487888.0,4302364.0,5649085.5,4934070.0,4409295.5,4764452.0,794495.3,5112601.0,4870287.0,1107713.1,877867.7,977936.3,1024126.1,1185488.0,1452986.1,1373913.9,1563392.6,6761779.0,7391778.0,1840694.1,1808604.5,6822051.5,4378520.0,5782406.5,4783538.0,7690461.0,5160886.5,4774434.0,5201790.0,5335078.5,4533204.5,2184866.8,2557293.2,2341414.2,2543712.0,2238031.0,1926181.0,2865671.8,1876753.1,2536717.5,3539225.0,2482234.2,2951311.8,
14905,711.5298596866978,16.961525,,,,,,,,,,,1086.2146,0,0,0,0,2049.29,0,197312.81,988.4917,164659.86,138527.64,81272.5,132481.53,282944.66,866548.3,199051.89,243526.36,0,118015.89,202163.33,0,0,0,0,0,0,0,0,0,0,961.7927,0,0,0,0,0,0,0,0,0,0,0,1552.2021,0,0,750.7361,0,0,993.3224,0,0,0,0,0,
18151,712.2338248459433,25.818327,,,,,,,,,,,0,0,1531580.9,2303432.8,0,0,1813729.2,870341.9,2064406.4,610101.75,773590.94,666158.1,938724.75,602197.94,592823.0,749505.1,589930.2,1388949.9,440359.62,730307.4,1668220.8,735836.56,1405009.2,1848916.2,1040486.4,1100542.8,1869881.2,1580398.6,272221.34,389303.8,1095297.6,1634948.6,7757.755,469235.8,62863.727,696284.2,946282.44,349985.88,690623.25,616028.0,841432.3,174341.19,1761817.8,1489646.9,2521613.2,1375289.2,953684.3,1281882.9,1211870.2,1486004.5,1588821.2,1952143.6,1943173.8,1956935.0,
17931,712.4338127762926,24.056376,,,,,,,,,,,0,0,0,0,0,0,0,212557.8,0,72892.87,312595.1,155137.42,123939.11,280062.75,80795.65,802700.7,229598.52,0,156685.66,41932.945,0,0,0,0,0,0,0,0,0,2026.7021,0,0,1650.1964,0,0,791.0456,908.24805,0,0,0,0,2187.1118,0,0,0,0,0,0,0,0,0,0,0,0,
17817,712.5151624782458,23.18442,,,,,,,,,,,0,0,0,0,0,0,0,321304.06,746.332,957461.1,1580713.8,837251.06,866139.5,784622.94,676918.4,813542.1,197422.52,0,507365.47,46719.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456.045,1644.8242,0,0,730.14526,0,0,1017.5541,936.416,0,0,
16001,713.4731058000417,18.128902,,,,,,,,,,,0,0,0,10386.019,0,0,0,206951.47,0,299449.1,376679.72,156881.55,372262.75,451593.38,275548.06,462398.03,104342.875,0,184464.55,67157.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15717,713.545014206613,17.536488,,,,,,,,,,,0,0,0,0,0,0,978.3926,851808.06,0,1397611.6,1099129.4,498976.94,715776.25,2384526.5,3590190.0,1967679.1,948914.25,0,588984.25,860632.44,0,0,0,904.2958,0,0,0,0,0,0,0,924.53235,0,0,0,0,0,0,0,0,0,0,0,6370.99,0,0,0,0,12120.21,0,0,0,0,0,
17781,714.5060659794873,22.663052,,,,,,,,,,,3486.7578,9314.732,16943.777,428424.22,0,0,44806.395,2634554.5,6128.2393,2981395.2,3327935.5,3886184.8,2628797.2,2863749.8,3091423.0,2792341.2,2941668.8,12352.684,3665451.8,2813425.5,31903.164,12623.032,15185.98,15824.471,19381.04,18243.605,24512.385,2355.591,4344037.5,4147997.5,1811.4238,1732.5518,3763903.2,1679416.8,3370957.5,1898190.8,5042777.0,2457779.8,2311102.0,2416581.8,2295343.8,2455154.0,2117416.8,3003144.5,2781347.0,1134516.6,874350.6,394940.78,1183633.5,85078.695,492252.88,400084.75,186697.62,268411.0,
16466,714.5059895593847,18.772863,,,,,,,,,,,20755.809,30007.904,56722.484,83545.08,6033.1113,3231.4133,23909.996,290476.3,8467.355,346530.28,319240.44,306987.06,168868.72,457166.3,320725.53,542036.4,387577.8,15803.697,319363.38,281394.4,13062.283,4934.146,5772.293,11967.048,679.4176,1006.4552,951.4141,0,55082.707,239557.22,0,788.23804,376779.03,59146.766,476610.66,772097.9,684711.7,1742099.2,601804.0,696441.3,344426.7,1467172.0,10528.978,34922.824,47803.438,17993.566,21654.662,18122.13,27160.91,22287.68,28335.195,39828.82,30686.59,49318.18,
16972,714.5506923863068,20.132254,,,,,,,,,,,121093.3,357385.84,492226.75,845597.1,149733.12,174677.2,1041361.75,2452653.5,1328912.0,2337207.5,2341207.8,2111430.2,1873741.5,2169858.8,2108463.5,1588918.8,2264523.5,420514.6,2356824.2,2291594.5,595278.2,385468.28,422537.97,358458.47,292033.03,399691.75,305378.25,378053.75,1555289.1,1614604.6,544290.4,437403.47,1426576.1,952194.44,1209700.1,931324.75,1526869.4,1131647.5,1006921.25,1181676.2,1377823.8,1202775.4,111788.62,104819.695,108026.92,149343.6,161109.94,117638.27,122049.99,255669.83,122617.586,47969.836,192488.16,121886.38,
17468,714.6596579737156,21.905176,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266201.44,0,0,0,818671.75,233285.5,516441.5,123167.945,718446.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876.9841,0,61335.64,0,1079538.6,195505.69,199736.03,363282.03,13289.9795,355969.97,107921.84,6750.875,81044.02,
16737,715.5251604586588,19.527721,,,,,,,,,,,0,0,0,0,0,0,0,7085.292,0,719.43933,20230.95,5864.6367,27877.49,86966.7,20530.225,913012.5,686.52075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18020,716.5220830271463,25.212088,,,,,,,,,,,15151.029,2077527.2,3727.5747,4679642.0,8648.656,0,3745.5535,1.9716276E7,1248.3693,1.9125296E7,2.312279E7,2.0581608E7,1.812536E7,2.04102E7,1.8875094E7,2.413126E7,1.9758108E7,1619740.0,2.1302546E7,2.0337022E7,2232619.5,1028704.25,1066422.5,961963.94,1072582.0,1182401.4,51659.273,0,2.1965952E7,1.9872858E7,78610.55,526573.6,2.0136722E7,1.3237593E7,1.949707E7,1.6148499E7,2.1062792E7,1.4739332E7,1.5341311E7,1.5908211E7,1.5758282E7,1.6453507E7,3830185.8,4664007.5,4774444.5,2869823.8,2903668.8,1873336.4,3497421.2,1191780.1,2274449.8,1774110.6,1442078.2,1986143.1,
18126,716.5220146533348,25.538103,,,,,,,,,,,682456.8,2016734.2,1861533.8,152275.75,141358.27,33083.035,1272074.8,1.903804E7,462204.0,1.8476654E7,2.2130768E7,1.9654414E7,1.6360209E7,1.9169694E7,1.8053542E7,2.1926068E7,1.8913406E7,43146.375,2.0727362E7,1.9591324E7,62171.03,9547.562,2926.5586,13966.059,6302.826,1152648.6,1449803.2,206869.47,104235.05,349909.88,353462.6,519275.84,1073265.8,67604.27,192789.22,122150.56,754103.4,249349.12,85767.51,23950.57,44265.227,98167.18,152360.92,34260.656,196292.47,27871.35,12138.429,20855.717,45112.164,22512.47,33172.88,29293.023,9055.06,15291.554,
17285,716.5661294221941,21.287228,,,,,,,,,,,284331.0,921145.5,322370.66,498224.06,149876.47,110514.19,280140.06,0,198515.69,0,0,0,0,0,0,0,1821.9893,1856.684,2409.081,0,2235.3477,1698.2726,0,1400.2578,778.57623,1718.8585,799.13354,0,5230.66,32822.848,0,0,27875.883,17762.707,27315.574,7219.0986,14909.337,24685.297,14251.1455,28260.639,21385.918,19015.164,6862.4194,5879.5317,1565.5947,8421.916,3159.397,1051.0972,6383.645,789.58954,4291.787,1991.9827,896.66626,3316.0688,
12337,717.344023297694,15.462732,,,,,,,,,,,1047316.44,965827.8,873856.4,109170.9,585631.1,401843.9,675203.6,0,433239.3,0,0,0,0,0,0,0,1354.3237,15400.477,0,0,11507.064,10633.009,4450.8765,7185.25,2232.974,2145.4683,781.26733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.6071,1495.5984,3151.8586,1702.9529,0,0,988.2516,0,0,0,0,1975.0505,
15817,717.423697687909,17.68381,,,,,,,,,,,0,0,0,0,0,0,1340.4849,131634.0,0,89975.96,322123.78,147131.08,364655.94,479862.94,340444.8,1789322.1,138381.3,0,122501.04,92029.734,0,0,0,0,0,0,0,0,0,0,875.0259,820.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14911,717.4677378503028,17.082014,,,,,,,,,,,0,0,0,0,0,0,0,745772.2,0,1397892.4,1760679.0,880485.06,1005988.5,1678927.2,1392355.5,1375863.1,323528.9,0,661426.44,233364.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15343,718.4091808573606,17.333326,,,,,,,,,,,0,0,0,0,0,0,0,199678.75,0,83594.71,437772.7,104707.07,258401.47,364896.16,802419.7,128395.625,686102.56,79473.73,212246.61,656014.2,41377.266,40138.305,18723.96,36205.91,21145.836,42286.797,44385.453,57478.96,0,0,82880.9,24697.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18346,718.5376800908953,28.230461,,,,,,,,,,,5952.2,13733.641,117857.09,641698.0,3600.2898,0,63361.832,3554244.2,36117.773,2901618.2,4029469.2,3960830.8,2910585.0,3443653.0,2766325.0,3541438.5,2131610.2,41090.9,2345382.5,2135690.0,280517.97,189867.44,330636.34,192764.97,220994.77,296982.6,35764.13,16940.402,8296553.5,6219995.5,15077.764,110241.62,6459288.0,4346976.5,6281069.5,5953763.5,6744892.0,4359295.0,4103399.0,5248874.5,5320261.0,4864657.0,408773.28,714338.8,267193.5,540055.2,914117.56,504058.97,740137.25,217532.83,157998.19,409061.06,262933.75,388835.78,
16261,719.4391954918768,18.464737,,,,,,,,,,,0,0,0,0,0,0,0,107655.24,0,58846.5,219630.4,116728.66,348959.3,508099.16,287022.44,2438955.2,101329.81,0,111298.016,63837.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238.9353,0,
17589,719.4613410353687,22.10309,,,,,,,,,,,0,0,0,0,0,0,0,1121.4962,0,1043696.75,404862.3,525577.44,0,1867.2767,1403959.5,61843.395,0,0,1165.4353,41118.73,0,0,0,0,0,0,737.2722,1047.2166,867.177,83058.45,1171.8501,1845.5363,70156.875,31257.566,102836.74,62970.793,91460.164,121560.05,158045.6,144723.2,121110.51,99991.87,0,0,0,0,0,0,0,0,0,0,0,0,
15540,721.4391971930842,17.479084,,,,,,,,,,,0,0,0,671.4437,0,0,0,335219.25,0,1118310.2,547746.9,209063.95,592635.0,1643953.1,892404.8,480531.12,210312.34,0,499458.03,100297.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16818,721.4546433062819,19.719925,,,,,,,,,,,0,0,0,0,0,0,0,488554.44,0,225980.6,763043.4,437076.53,931039.56,1469977.6,923047.1,7423692.0,383366.9,0,346625.47,195345.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13491,721.4762732124411,16.157938,,,,,,,,,,,0,0,0,0,0,0,0,186917.55,0,314515.22,146993.88,153209.94,232817.05,251704.89,485780.94,384153.8,154918.9,0,208806.94,91853.03,0,0,0,0,0,0,0,0,0,930.0449,0,0,1054.3206,0,797.2882,0,793.68414,0,0,887.4398,0,1449.1614,879.5028,2287.4846,1154.5454,1246.4309,0,0,0,0,0,0,0,0,
17075,722.4377771328433,20.52312,,,,,,,,,,,0,0,0,0,0,0,0,16040.099,0,15383.206,29905.895,24853.244,26806.344,63375.285,30321.842,863225.7,49229.555,0,48501.363,24283.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16669,722.5167521022565,19.25796,,,,,,,,,,,0,1603.6329,0,0,0,0,0,1523675.4,0,1380590.1,1619327.4,1459263.6,1248907.0,1246563.8,1224319.6,818303.8,1221842.0,152630.78,1099706.1,1248269.6,239778.89,88704.305,98128.23,106681.26,61098.56,76075.41,52088.75,79603.125,493209.16,654558.94,86454.37,51798.742,546692.9,392528.66,572150.56,370276.16,612825.94,475669.06,417645.5,514742.97,529728.75,377708.44,7857.5205,8849.351,8047.814,7695.7305,2292.9646,5381.984,6347.613,4170.542,10401.937,7717.405,6739.9336,7599.22,
18200,722.5267834487547,26.559372,,,,,,,,,,,0,0,0,9182.07,0,0,0,2785.6929,0,0,5072.553,5746.639,97808.16,13578.035,11232.555,6240.019,0,129858.5,2708.8926,804.46027,104779.13,228649.14,50150.375,50445.664,118257.875,0,0,0,1158492.8,1171805.0,0,0,1194396.4,1516592.8,1203638.6,1523608.8,1175756.0,1406038.0,1757195.0,1526079.6,1638829.8,1395455.4,18931.055,111092.0,49747.164,75384.85,53233.453,81125.75,93622.69,162943.62,100781.164,175336.1,40735.934,103038.15,
14904,723.4574967858534,17.017363,,,,,,,,,,,0,0,0,1089.1826,1584.1973,0,0,428166.38,3127.987,928917.56,504906.38,270827.25,514104.9,1559384.2,782153.9,951436.1,392653.34,0,563252.5,174703.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15576,723.4787386458132,17.38489,,,,,,,,,,,0,2040.5199,949.37494,0,4927.1104,8722.766,4505.34,0,8902.591,0,0,0,0,0,0,0,0,0,0,0,0,4099.162,5342.5693,2303.2927,174783.33,50422.695,213346.64,303697.88,0,0,471843.8,694386.6,0,0,0,0,0,0,0,0,0,0,0,0,0,777.7942,0,1492.2141,5166.414,24260.637,3368.5503,6460.42,22570.152,45107.47,
13183,723.4946127334197,15.8222,,,,,,,,,,,2273.368,4777.158,7034.484,0,0,0,3432.8345,664302.5,0,1477024.6,1063268.4,757802.94,784393.1,1706595.4,1244072.6,837076.0,553680.1,0,777960.44,373983.0,0,0,0,0,0,944.1304,983.4607,879.58374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.8635,841.9507,814.4524,838.3504,1895.9795,973.3027,1909.4974,0,2265.137,1059.2122,0,1250.8806,
16365,724.4175277683023,18.646152,,,,,,,,,,,0,0,0,0,0,0,0,332596.44,0,108525.85,971235.6,447839.88,736000.2,917923.56,617847.8,619764.8,280972.88,0,467818.88,194803.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10925,724.4668651059865,14.886945,,,,,,,,,,,0,0,0,0,0,0,0,67474.11,0,603425.2,498212.34,190050.1,190355.0,128171.305,334614.84,128445.48,174592.19,117103.96,66119.77,391191.62,170941.9,138323.1,63416.12,100825.67,61631.973,86720.445,54704.355,86731.234,0,0,252817.19,65738.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.29736,0,0,0,0,1089.739,738.65546,
15720,725.473262991874,17.582432,,,,,,,,,,,0,0,919.53406,0,0,0,0,260106.2,1039.9147,989245.5,693801.94,234362.23,406365.12,1604790.5,750131.2,993346.5,237080.34,0,485326.25,134484.28,0,787.84534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.8696,0,
13580,725.509121965349,16.137903,,,,,,,,,,,0,0,0,0,0,0,694.86975,853201.9,917.2583,2282016.8,1733611.6,1149349.1,1021852.9,2195789.5,1608539.6,914725.6,539887.5,0,951209.0,426566.8,0,0,0,0,0,0,0,0,0,0,754.4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.4856,0,672.8515,3236.6748,1861.7578,
12224,726.4672799048253,15.472315,,,,,,,,,,,0,0,0,0,0,0,0,664277.25,0,1619433.1,3405376.0,1174867.8,1790930.5,1889613.4,1854498.2,1334978.1,421858.8,0,638892.44,363705.94,0,0,0,0,906.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.60474,0,
17539,726.5060676302985,22.139078,,,,,,,,,,,0,0,0,0,0,0,0,790646.1,0,631826.75,750236.25,757335.1,745628.25,676584.94,698185.5,712736.6,883642.06,0,1010331.1,829885.4,2546.2336,0,0,0,0,0,0,0,1755451.4,1669810.9,0,0,1437766.0,889771.6,1584490.0,1170058.8,1471235.0,1144787.0,1257836.4,1237301.5,1396722.8,1228444.5,2741.7192,32110.404,17116.885,14906.09,20296.111,2294.8628,19318.598,0,8401.0,1688.2542,0,904.7024,
16271,727.4883955037338,18.512285,,,,,,,,,,,0,0,0,0,0,0,0,541510.75,0,2204092.2,1757686.0,516518.44,750538.5,3643394.8,2071174.1,2092300.2,510033.2,0,1228577.1,282684.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11850,727.4987831682598,15.266635,,,,,,,,,,,0,0,0,0,0,0,0,76123.78,0,173199.61,138822.25,61838.04,133199.38,318850.16,106766.414,181698.66,43968.664,0,44386.68,18146.584,0,0,0,0,0,0,0,935.3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
